dstport,protocol,tag
54501,xtp,YJN
5350,xtp,2UX
64749,xtp,UPQ
19699,xtp,3GH
3317,xtp,4X5
54518,xtp,N0O
50422,xtp,U9S
27895,xtp,408
52474,xtp,Y75
50427,xtp,X3I
42261,xtp,QIM
11545,xtp,D35
50462,xtp,0UP
7461,xtp,7BB
9515,xtp,EKD
38192,xtp,YQG
58674,xtp,K91
54588,xtp,W3S
42304,xtp,ANP
32066,xtp,DZK
42310,xtp,KQP
21842,xtp,NDY
30035,xtp,PT7
32088,xtp,1YA
46440,xtp,303
7535,xtp,J6B
23923,xtp,FKN
30071,xtp,53Q
40316,xtp,UUX
17797,xtp,YHV
40327,xtp,WJ3
42393,xtp,YHA
54683,xtp,9JK
23969,xtp,LAX
52645,xtp,VID
48550,xtp,TV8
40358,xtp,4AP
28072,xtp,JPG
56744,xtp,AR7
56745,xtp,RFQ
60847,xtp,14R
58801,xtp,7AD
7611,xtp,FSW
36287,xtp,EUM
44484,xtp,TMD
7627,xtp,JCF
40396,xtp,H1J
21977,xtp,Q37
44505,xtp,0GY
9700,xtp,6PI
36329,xtp,WH1
34284,xtp,LK9
36347,xtp,NOM
7687,xtp,YJ2
38409,xtp,WWF
62987,xtp,6N9
58894,xtp,ZHA
54804,xtp,S8D
30230,xtp,XR8
58902,xtp,HLH
60981,xtp,QBE
26211,xtp,06F
44644,xtp,JX3
26217,xtp,4OG
3689,xtp,YZB
13936,xtp,KO1
34416,xtp,ZGT
30340,xtp,6NW
46728,xtp,JIC
1679,xtp,DKN
42639,xtp,36H
22168,xtp,PCV
13981,xtp,ZE9
59038,xtp,NVQ
18079,xtp,IAX
34494,xtp,J66
63172,xtp,CS1
24268,xtp,VRA
46797,xtp,3M8
14032,xtp,Z05
36564,xtp,FLG
42711,xtp,TH4
5868,xtp,UC7
5883,xtp,MB7
12037,xtp,REA
40710,xtp,C4S
65288,xtp,KW5
34587,xtp,JA5
12063,xtp,T2N
65316,xtp,3IS
48950,xtp,SWZ
26422,xtp,K12
34626,xtp,1M0
3907,xtp,YJ0
18246,xtp,QXB
32584,xtp,J4Y
24394,xtp,UEU
46924,xtp,8U6
42837,xtp,K2M
20311,xtp,6FI
38745,xtp,JSV
55132,xtp,KDR
55138,xtp,J0W
28522,xtp,CKF
36721,xtp,VRX
3958,xtp,8MF
61303,xtp,BEP
14201,xtp,HD8
36736,xtp,K33
26502,xtp,0NH
34706,xtp,V78
55187,xtp,F09
30618,xtp,OJ1
6057,xtp,Z0I
24495,xtp,SHF
24496,xtp,SQG
16304,xtp,YP5
12211,xtp,1G9
22464,xtp,T5G
53185,xtp,TCT
24518,xtp,8GF
38855,xtp,R6F
20443,xtp,2MD
16349,xtp,JAP
42974,xtp,XVW
20453,xtp,RCG
6124,xtp,NJV
36857,xtp,EAX
30726,eon,MFF
55305,eon,4LJ
30732,eon,2KB
49185,eon,7IC
55329,eon,B1T
4139,eon,VST
52,eon,GZP
61503,eon,RWD
8263,eon,JFA
12360,eon,Z5U
20553,eon,5CK
20554,eon,K4C
41038,eon,I2K
63581,eon,YTR
51298,eon,XME
51301,eon,ZG2
61542,eon,N6R
34925,eon,ZFM
34932,eon,468
28788,eon,ML7
8311,eon,9C4
51321,eon,8LO
16510,eon,CEM
12416,eon,TIV
61569,eon,OGD
39046,eon,6SC
6278,eon,9GE
47239,eon,U7D
22664,eon,3BI
45204,eon,ECE
20630,eon,2LD
10392,eon,XSZ
34973,eon,3EQ
55456,eon,87Q
59561,eon,ZES
8365,eon,Y81
26801,eon,4SH
59577,eon,KKU
24762,eon,M26
45244,eon,T9Q
4292,eon,QEU
47302,eon,6MY
4296,eon,68Z
32973,eon,HOJ
61648,eon,1V4
14544,eon,692
4309,eon,QGT
35060,eon,ZJX
63733,eon,E2A
51453,eon,B5U
26880,eon,C9F
47362,eon,PAA
10503,eon,WJN
6409,eon,NT9
35086,eon,ZRQ
55567,eon,4XI
16656,eon,KOI
12562,eon,OKQ
16659,eon,790
18728,eon,LOF
31018,eon,EJC
28979,eon,W9G
53559,eon,M62
45369,eon,SE3
316,eon,8OY
43325,eon,XK1
18750,eon,OQL
10557,eon,FKT
4417,eon,E6B
8517,eon,OAI
59718,eon,1DR
41288,eon,PCY
336,eon,2C0
39255,eon,S9B
61785,eon,2U6
43355,eon,UMR
53595,eon,B9F
55648,eon,J16
12641,eon,BYJ
14693,eon,PUU
22889,eon,80D
57710,eon,DJ7
35184,eon,OUY
20852,eon,3U2
2425,eon,K96
35195,eon,HQ6
61837,eon,BQT
2450,eon,TF5
12691,eon,CO8
27026,eon,V8C
35226,eon,FUO
37277,eon,VM9
57764,eon,O8Q
37285,eon,750
6565,eon,YR4
16816,eon,U42
53682,eon,G1R
59828,eon,97K
57789,eon,RKT
53702,eon,ONN
47570,eon,73D
6612,eon,27Y
45532,eon,WWH
477,eon,4R4
33251,eon,J7G
53731,eon,A5A
49641,eon,H00
37354,eon,QHT
37355,eon,R8O
53748,eon,2SU
41465,eon,DA8
29177,eon,S6I
61947,eon,JSC
63996,eon,0N3
23054,eon,OIK
2579,eon,UZH
10784,eon,8MI
4663,eon,5I7
12860,eon,WCU
51776,eon,EV8
31296,eon,06U
19012,eon,6V5
39515,eon,VNH
33379,eon,ZPC
21093,eon,EEK
8805,eon,BYM
618,eon,9HC
25199,eon,FUY
10867,eon,4NF
33395,eon,LEJ
45688,eon,605
12927,eon,KWR
57983,eon,5KJ
21122,eon,D37
646,eon,6DQ
12936,eon,C1P
6796,eon,GBX
8845,eon,RLE
43661,eon,F1L
43673,eon,6IT
6815,eon,2VL
27295,eon,YEQ
33445,eon,WM2
21166,eon,2PV
27311,eon,RDE
17106,eon,0X3
8915,eon,1JT
13018,eon,O9E
21225,eon,9VZ
64240,eon,QCT
2802,eon,38R
19193,eon,3J8
2813,eon,F5N
47869,eon,GU3
37636,eon,DF2
2855,eon,JYW
4905,eon,1FU
29483,eon,V1E
49966,eon,14Q
13107,eon,RF6
39744,eon,40W
58191,eon,SH8
43872,eon,6CM
2920,eon,YF5
37737,eon,NS2
58231,eon,X0K
23425,eon,NPQ
29590,eon,PPR
2985,eon,PLJ
23472,eon,J0A
62398,eon,CLS
41919,eon,WIU
21442,eon,UMD
967,eon,AX7
15308,eon,YGF
21471,eon,ALQ
9200,eon,NTN
62451,eon,GNX
9207,eon,63A
23545,eon,058
15378,eon,8VW
52275,eon,I8N
52281,eon,FX9
35913,eon,MMW
62546,eon,ICR
11347,eon,XRM
37978,eon,ZR6
23646,eon,V3G
46186,eon,EWB
23663,eon,18R
19573,eon,TP2
19587,eon,8SM
50307,eon,8LD
13446,eon,CAE
48276,eon,OD0
52381,eon,EGC
48294,eon,SHI
31917,eon,XO7
44215,eon,6EP
44218,eon,3WP
3267,eon,SAO
42185,eon,NB9
46286,eon,SVQ
23772,eon,ZLF
11490,eon,BQS
54501,eon,J86
5350,eon,VUB
64749,eon,CTB
19699,eon,NR6
3317,eon,S1W
54518,eon,GXJ
50422,eon,S4O
27895,eon,U30
52474,eon,1ZK
50427,eon,QLR
42261,eon,9H7
11545,eon,WDF
50462,eon,BWC
7461,eon,4G6
9515,eon,WBU
38192,eon,WQ3
58674,eon,LUC
54588,eon,VOF
42304,eon,8VF
32066,eon,HPO
42310,eon,2YS
21842,eon,38X
30035,eon,65L
32088,eon,1EX
46440,eon,PH1
7535,eon,41V
23923,eon,4IV
30071,eon,XVQ
40316,eon,HPQ
17797,eon,YOZ
40327,eon,W7Q
42393,eon,HQ3
54683,eon,2BB
23969,eon,JWM
52645,eon,T7E
48550,eon,TN4
40358,eon,HA5
28072,eon,09M
56744,eon,AH4
56745,eon,7SQ
60847,eon,IFT
58801,eon,WGD
7611,eon,LT4
36287,eon,BIP
44484,eon,5Y9
7627,eon,FK4
40396,eon,HM0
21977,eon,BM4
44505,eon,1JT
9700,eon,ERK
36329,eon,NO7
34284,eon,33Z
36347,eon,61V
7687,eon,Z67
38409,eon,9I6
62987,eon,IXX
58894,eon,0C9
54804,eon,CCX
30230,eon,9OM
58902,eon,8RF
60981,eon,Z3S
26211,eon,65L
44644,eon,3YQ
26217,eon,B63
3689,eon,5C2
13936,eon,8ZM
34416,eon,CHC
30340,eon,SFP
46728,eon,GL7
1679,eon,6S1
42639,eon,U7M
22168,eon,N52
13981,eon,D3R
59038,eon,FBJ
18079,eon,OEV
34494,eon,S07
63172,eon,QKY
24268,eon,TDL
46797,eon,5LF
14032,eon,GWM
36564,eon,0XD
42711,eon,2G3
5868,eon,Y6D
5883,eon,0YD
12037,eon,565
40710,eon,ZK5
65288,eon,S10
34587,eon,MVQ
12063,eon,JCO
65316,eon,TSJ
48950,eon,G5C
26422,eon,NL9
34626,eon,W6E
3907,eon,LF5
18246,eon,OSX
32584,eon,G8G
24394,eon,R07
46924,eon,O5Y
42837,eon,T9U
20311,eon,BMP
38745,eon,G1M
55132,eon,REO
55138,eon,NBE
28522,eon,R14
36721,eon,ME1
3958,eon,3LO
61303,eon,L46
14201,eon,7PW
36736,eon,AZY
26502,eon,JZO
34706,eon,KQT
55187,eon,A7L
30618,eon,IJW
6057,eon,GVX
24495,eon,G9J
24496,eon,8T4
16304,eon,17E
12211,eon,AFH
22464,eon,I6B
53185,eon,AQY
24518,eon,2U5
38855,eon,QIT
20443,eon,HB7
16349,eon,30K
42974,eon,BLD
20453,eon,429
6124,eon,V5X
36857,eon,0CI
30726,pim,VCS
55305,pim,C4Q
30732,pim,FNP
49185,pim,JY5
55329,pim,FM8
4139,pim,AX3
52,pim,FZJ
61503,pim,FCW
8263,pim,JX6
12360,pim,WEP
20553,pim,3U3
20554,pim,POE
41038,pim,6FY
63581,pim,81D
51298,pim,GFZ
51301,pim,1KN
61542,pim,D4Y
34925,pim,S5X
34932,pim,XDP
28788,pim,IPL
8311,pim,ZV1
51321,pim,ZHJ
16510,pim,HA6
12416,pim,2NZ
61569,pim,6WR
39046,pim,4JB
6278,pim,Z1W
47239,pim,B8G
22664,pim,R3L
45204,pim,D7E
20630,pim,ZZV
10392,pim,EER
34973,pim,R8C
55456,pim,J3O
59561,pim,FX4
8365,pim,K1S
26801,pim,DD9
59577,pim,HIN
24762,pim,HM1
45244,pim,4QR
4292,pim,XMT
47302,pim,7XZ
4296,pim,8DQ
32973,pim,HD1
61648,pim,A25
14544,pim,PYO
4309,pim,R6W
35060,pim,EJ6
63733,pim,EFZ
51453,pim,6JY
26880,pim,RZH
47362,pim,H6Q
10503,pim,J62
6409,pim,NE1
35086,pim,1BI
55567,pim,449
16656,pim,BJG
12562,pim,7TQ
16659,pim,Z06
18728,pim,O3R
31018,pim,01I
28979,pim,MCT
53559,pim,BRU
45369,pim,L2N
316,pim,XVF
43325,pim,NK2
18750,pim,ZJ0
10557,pim,SEO
4417,pim,JTO
8517,pim,CCJ
59718,pim,SA0
41288,pim,HGT
336,pim,DK3
39255,pim,E5L
61785,pim,WDG
43355,pim,2NT
53595,pim,ELF
55648,pim,830
12641,pim,543
14693,pim,DUV
22889,pim,89A
57710,pim,B3D
35184,pim,L3L
20852,pim,7A4
2425,pim,01X
35195,pim,S5N
61837,pim,H71
2450,pim,R22
12691,pim,EU9
27026,pim,9O3
35226,pim,NLJ
37277,pim,LRE
57764,pim,OW0
37285,pim,9H0
6565,pim,6SD
16816,pim,DV4
53682,pim,0LB
59828,pim,KPY
57789,pim,AYE
53702,pim,N6F
47570,pim,F4R
6612,pim,NS3
45532,pim,3LW
477,pim,OAC
33251,pim,WWF
53731,pim,TK2
49641,pim,CH3
37354,pim,G46
37355,pim,LL7
53748,pim,FKD
41465,pim,XAG
29177,pim,UAC
61947,pim,45F
63996,pim,FVQ
23054,pim,TVT
2579,pim,GQQ
10784,pim,YTD
4663,pim,7SQ
12860,pim,7MK
51776,pim,ZZ6
31296,pim,1EO
19012,pim,D5B
39515,pim,0RU
33379,pim,4GG
21093,pim,1GM
8805,pim,6EG
618,pim,3S3
25199,pim,6WW
10867,pim,SXE
33395,pim,UAQ
45688,pim,SD2
12927,pim,1AR
57983,pim,2RS
21122,pim,7RV
646,pim,ZI6
12936,pim,OWC
6796,pim,LMQ
8845,pim,W3P
43661,pim,MSJ
43673,pim,E3Z
6815,pim,LC5
27295,pim,P60
33445,pim,QME
21166,pim,U80
27311,pim,5P9
17106,pim,BOG
8915,pim,IDG
13018,pim,9X2
21225,pim,573
64240,pim,89I
2802,pim,9OW
19193,pim,FLZ
2813,pim,NWR
47869,pim,PXI
37636,pim,H50
2855,pim,J3Y
4905,pim,W0P
29483,pim,EMI
49966,pim,QAY
13107,pim,5TT
39744,pim,SML
58191,pim,R3T
43872,pim,DKV
2920,pim,BHC
37737,pim,UDT
58231,pim,RMG
23425,pim,PCT
29590,pim,O1W
2985,pim,UV3
23472,pim,SYE
62398,pim,WYE
41919,pim,V24
21442,pim,ZMI
967,pim,KR3
15308,pim,YMU
21471,pim,TKI
9200,pim,TCN
62451,pim,KKM
9207,pim,CPQ
23545,pim,YVD
15378,pim,QVQ
52275,pim,8TD
52281,pim,2E4
35913,pim,ZDE
62546,pim,IXT
11347,pim,UKY
37978,pim,0V5
23646,pim,LZZ
46186,pim,83H
23663,pim,IO3
19573,pim,FTP
19587,pim,USR
50307,pim,4XZ
13446,pim,8LY
48276,pim,O9C
52381,pim,G7C
48294,pim,795
31917,pim,Y0M
44215,pim,MDS
44218,pim,SLO
3267,pim,WEY
42185,pim,C74
46286,pim,KYJ
23772,pim,D9R
11490,pim,AMG
54501,pim,3O4
5350,pim,9TK
64749,pim,FGT
19699,pim,VLS
3317,pim,2MG
54518,pim,Y5U
50422,pim,W0K
27895,pim,VPO
52474,pim,OHO
50427,pim,O68
42261,pim,1V6
11545,pim,ETV
50462,pim,SWM
7461,pim,6R0
9515,pim,4GP
38192,pim,J23
58674,pim,ONB
54588,pim,ZUI
42304,pim,JPM
32066,pim,VQQ
42310,pim,EJ6
21842,pim,VUN
30035,pim,TUW
32088,pim,898
46440,pim,SIO
7535,pim,2GN
23923,pim,3UH
30071,pim,5PL
40316,pim,WNL
17797,pim,SZN
40327,pim,QTL
42393,pim,6DE
54683,pim,S25
23969,pim,EA1
52645,pim,ZDL
48550,pim,FVY
40358,pim,2AG
28072,pim,GB1
56744,pim,GT4
56745,pim,MQ9
60847,pim,SZ7
58801,pim,A0M
7611,pim,EHE
36287,pim,AHI
44484,pim,U0T
7627,pim,UW9
40396,pim,DS9
21977,pim,F1V
44505,pim,E97
9700,pim,HFS
36329,pim,POV
34284,pim,XDP
36347,pim,ZN6
7687,pim,86U
38409,pim,9IS
62987,pim,G88
58894,pim,6JP
54804,pim,QG2
30230,pim,6OL
58902,pim,C5I
60981,pim,TXB
26211,pim,CUH
44644,pim,SGF
26217,pim,3R4
3689,pim,ZMB
13936,pim,3IA
34416,pim,9O0
30340,pim,6M7
46728,pim,B6O
1679,pim,S2A
42639,pim,9J3
22168,pim,JUR
13981,pim,5BN
59038,pim,7YD
18079,pim,VKE
34494,pim,S39
63172,pim,CJR
24268,pim,ICN
46797,pim,81Y
14032,pim,FM3
36564,pim,B8A
42711,pim,J7Q
5868,pim,G4S
5883,pim,YVE
12037,pim,8ZG
40710,pim,LRI
65288,pim,5UQ
34587,pim,VVG
12063,pim,XLU
65316,pim,VJW
48950,pim,623
26422,pim,C5W
34626,pim,5LM
3907,pim,M8V
18246,pim,PYO
32584,pim,A7Q
24394,pim,9R7
46924,pim,NRK
42837,pim,G5N
20311,pim,Q84
38745,pim,VQK
55132,pim,6CS
55138,pim,MSR
28522,pim,O04
36721,pim,FMS
3958,pim,9QW
61303,pim,WYW
14201,pim,SZ7
36736,pim,PL1
26502,pim,1TW
34706,pim,QKL
55187,pim,44X
30618,pim,IIF
6057,pim,51Z
24495,pim,8TY
24496,pim,29Y
16304,pim,VCO
12211,pim,Y2P
22464,pim,03L
53185,pim,EOZ
24518,pim,4D9
38855,pim,1W2
20443,pim,PP3
16349,pim,HNL
42974,pim,JGM
20453,pim,8XJ
6124,pim,7E1
36857,pim,9F3
30726,ipcomp,ZEQ
55305,ipcomp,NWX
30732,ipcomp,O0Q
49185,ipcomp,2J7
55329,ipcomp,BQS
4139,ipcomp,SQR
52,ipcomp,EYG
61503,ipcomp,8ZL
8263,ipcomp,ONQ
12360,ipcomp,GEM
20553,ipcomp,W4A
20554,ipcomp,1DD
41038,ipcomp,9DX
63581,ipcomp,WTH
51298,ipcomp,GLQ
51301,ipcomp,GD9
61542,ipcomp,LHS
34925,ipcomp,IP2
34932,ipcomp,3EJ
28788,ipcomp,HTR
8311,ipcomp,P8V
51321,ipcomp,4U8
16510,ipcomp,TTC
12416,ipcomp,W9A
61569,ipcomp,RFC
39046,ipcomp,HYZ
6278,ipcomp,HM6
47239,ipcomp,ZZL
22664,ipcomp,YIG
45204,ipcomp,83U
20630,ipcomp,P7S
10392,ipcomp,F28
34973,ipcomp,8MR
55456,ipcomp,5HH
59561,ipcomp,MX6
8365,ipcomp,HAO
26801,ipcomp,TS9
59577,ipcomp,A7A
24762,ipcomp,PFV
45244,ipcomp,14T
4292,ipcomp,OKX
47302,ipcomp,WB6
4296,ipcomp,22Y
32973,ipcomp,F12
61648,ipcomp,R20
14544,ipcomp,AQG
4309,ipcomp,LDO
35060,ipcomp,BEF
63733,ipcomp,2QS
51453,ipcomp,P0Q
26880,ipcomp,E4A
47362,ipcomp,XSV
10503,ipcomp,69W
6409,ipcomp,CZT
35086,ipcomp,UPO
55567,ipcomp,MDK
16656,ipcomp,22D
12562,ipcomp,EN5
16659,ipcomp,I9O
18728,ipcomp,U8S
31018,ipcomp,8PT
28979,ipcomp,D1I
53559,ipcomp,CBM
45369,ipcomp,SL8
316,ipcomp,H55
43325,ipcomp,75A
18750,ipcomp,ZE6
10557,ipcomp,BEP
4417,ipcomp,LXG
8517,ipcomp,UFF
59718,ipcomp,DIB
41288,ipcomp,EZQ
336,ipcomp,XNV
39255,ipcomp,672
61785,ipcomp,VXX
43355,ipcomp,QD9
53595,ipcomp,VXW
55648,ipcomp,F8U
12641,ipcomp,2EV
14693,ipcomp,2F6
22889,ipcomp,XXB
57710,ipcomp,7ZE
35184,ipcomp,TAL
20852,ipcomp,CSO
2425,ipcomp,G2X
35195,ipcomp,W2O
61837,ipcomp,DAM
2450,ipcomp,69C
12691,ipcomp,O2V
27026,ipcomp,RP0
35226,ipcomp,E1S
37277,ipcomp,79Y
57764,ipcomp,H43
37285,ipcomp,529
6565,ipcomp,62A
16816,ipcomp,W78
53682,ipcomp,DEJ
59828,ipcomp,F6D
57789,ipcomp,VYD
53702,ipcomp,ZHO
47570,ipcomp,2HW
6612,ipcomp,0FJ
45532,ipcomp,980
477,ipcomp,QQ8
33251,ipcomp,320
53731,ipcomp,6RM
49641,ipcomp,CBD
37354,ipcomp,Y0V
37355,ipcomp,NT3
53748,ipcomp,AD5
41465,ipcomp,WLL
29177,ipcomp,MFO
61947,ipcomp,ERU
63996,ipcomp,T6B
23054,ipcomp,CON
2579,ipcomp,PRG
10784,ipcomp,P61
4663,ipcomp,AUA
12860,ipcomp,K1I
51776,ipcomp,D08
31296,ipcomp,14H
19012,ipcomp,OLK
39515,ipcomp,67K
33379,ipcomp,HGK
21093,ipcomp,VWG
8805,ipcomp,LE3
618,ipcomp,MU1
25199,ipcomp,BYK
10867,ipcomp,FHY
33395,ipcomp,5R1
45688,ipcomp,RHT
12927,ipcomp,YPZ
57983,ipcomp,1AZ
21122,ipcomp,NXS
646,ipcomp,XZM
12936,ipcomp,QBI
6796,ipcomp,LZZ
8845,ipcomp,QRV
43661,ipcomp,IMX
43673,ipcomp,6FB
6815,ipcomp,94O
27295,ipcomp,EKP
33445,ipcomp,FC0
21166,ipcomp,PKF
27311,ipcomp,17P
17106,ipcomp,7FP
8915,ipcomp,2ZW
13018,ipcomp,A37
21225,ipcomp,5LP
64240,ipcomp,72Q
2802,ipcomp,4YI
19193,ipcomp,MSI
2813,ipcomp,0YR
47869,ipcomp,6IP
37636,ipcomp,MJK
2855,ipcomp,FNU
4905,ipcomp,7H1
29483,ipcomp,V18
49966,ipcomp,SFU
13107,ipcomp,LZT
39744,ipcomp,DCA
58191,ipcomp,CRL
43872,ipcomp,U8J
2920,ipcomp,VJJ
37737,ipcomp,03U
58231,ipcomp,59U
23425,ipcomp,O4R
29590,ipcomp,IDS
2985,ipcomp,487
23472,ipcomp,SWB
62398,ipcomp,LUM
41919,ipcomp,Y09
21442,ipcomp,FKP
967,ipcomp,J85
15308,ipcomp,RNI
21471,ipcomp,Z9D
9200,ipcomp,D9B
62451,ipcomp,PZ1
9207,ipcomp,D8C
23545,ipcomp,97B
15378,ipcomp,7X8
52275,ipcomp,GGY
52281,ipcomp,GLQ
35913,ipcomp,YQS
62546,ipcomp,QZF
11347,ipcomp,7NK
37978,ipcomp,EVG
23646,ipcomp,PWY
46186,ipcomp,C51
23663,ipcomp,XHO
19573,ipcomp,CWP
19587,ipcomp,NJM
50307,ipcomp,ZM7
13446,ipcomp,5FR
48276,ipcomp,W2N
52381,ipcomp,7K9
48294,ipcomp,BKY
31917,ipcomp,PY5
44215,ipcomp,1A2
44218,ipcomp,TOE
3267,ipcomp,275
42185,ipcomp,NIR
46286,ipcomp,OHK
23772,ipcomp,V1O
11490,ipcomp,MCF
54501,ipcomp,L9U
5350,ipcomp,R9S
64749,ipcomp,EHD
19699,ipcomp,F1L
3317,ipcomp,N3N
54518,ipcomp,VH1
50422,ipcomp,EGJ
27895,ipcomp,X7E
52474,ipcomp,VVK
50427,ipcomp,S5N
42261,ipcomp,8LE
11545,ipcomp,NND
50462,ipcomp,TZO
7461,ipcomp,8XB
9515,ipcomp,89U
38192,ipcomp,K3G
58674,ipcomp,R4H
54588,ipcomp,VZT
42304,ipcomp,Q2F
32066,ipcomp,G8O
42310,ipcomp,NDW
21842,ipcomp,DH5
30035,ipcomp,FXC
32088,ipcomp,3ZR
46440,ipcomp,MNK
7535,ipcomp,5YS
23923,ipcomp,MP1
30071,ipcomp,CZ7
40316,ipcomp,Y3Z
17797,ipcomp,OEY
40327,ipcomp,SHJ
42393,ipcomp,D3N
54683,ipcomp,KYT
23969,ipcomp,TSJ
52645,ipcomp,8L4
48550,ipcomp,ODL
40358,ipcomp,QAJ
28072,ipcomp,R75
56744,ipcomp,D3U
56745,ipcomp,WMY
60847,ipcomp,UZ0
58801,ipcomp,EZ8
7611,ipcomp,SMB
36287,ipcomp,IUO
44484,ipcomp,1L6
7627,ipcomp,RIW
40396,ipcomp,VUK
21977,ipcomp,5OU
44505,ipcomp,5YH
9700,ipcomp,W3G
36329,ipcomp,UZP
34284,ipcomp,DHD
36347,ipcomp,MJ7
7687,ipcomp,4QF
38409,ipcomp,VOR
62987,ipcomp,33T
58894,ipcomp,QU2
54804,ipcomp,VMH
30230,ipcomp,KZA
58902,ipcomp,LUW
60981,ipcomp,WN3
26211,ipcomp,8E1
44644,ipcomp,I6D
26217,ipcomp,BMW
3689,ipcomp,S1Q
13936,ipcomp,US5
34416,ipcomp,AAR
30340,ipcomp,J1N
46728,ipcomp,C9T
1679,ipcomp,HJ1
42639,ipcomp,Y0K
22168,ipcomp,TJY
13981,ipcomp,88R
59038,ipcomp,276
18079,ipcomp,GY4
34494,ipcomp,AW1
63172,ipcomp,813
24268,ipcomp,GWH
46797,ipcomp,FS6
14032,ipcomp,Q9T
36564,ipcomp,1RO
42711,ipcomp,OVF
5868,ipcomp,PJT
5883,ipcomp,QPI
12037,ipcomp,EZR
40710,ipcomp,IUW
65288,ipcomp,Q5Z
34587,ipcomp,SUK
12063,ipcomp,ADF
65316,ipcomp,7KE
48950,ipcomp,VZW
26422,ipcomp,LZJ
34626,ipcomp,3KV
3907,ipcomp,6T3
18246,ipcomp,K9Y
32584,ipcomp,CJ1
24394,ipcomp,X6A
46924,ipcomp,RNU
42837,ipcomp,KSU
20311,ipcomp,T95
38745,ipcomp,0GQ
55132,ipcomp,612
55138,ipcomp,IVM
28522,ipcomp,SLQ
36721,ipcomp,SIR
3958,ipcomp,OYH
61303,ipcomp,LVK
14201,ipcomp,O5R
36736,ipcomp,QVF
26502,ipcomp,XGV
34706,ipcomp,JSJ
55187,ipcomp,BXK
30618,ipcomp,2IC
6057,ipcomp,1EQ
24495,ipcomp,J14
24496,ipcomp,5KF
16304,ipcomp,P4P
12211,ipcomp,CMR
22464,ipcomp,7H1
53185,ipcomp,7CI
24518,ipcomp,8C4
38855,ipcomp,XKT
20443,ipcomp,DFA
16349,ipcomp,KVV
42974,ipcomp,WC7
20453,ipcomp,1AN
6124,ipcomp,H5E
36857,ipcomp,6ZH
30726,sctp,S2D
55305,sctp,SE9
30732,sctp,ZP4
49185,sctp,YJB
55329,sctp,8PS
4139,sctp,F2K
52,sctp,N2L
61503,sctp,R0B
8263,sctp,23P
12360,sctp,A4L
20553,sctp,GIH
20554,sctp,JVV
41038,sctp,UJN
63581,sctp,QV9
51298,sctp,P64
51301,sctp,V1C
61542,sctp,LKO
34925,sctp,Y46
34932,sctp,8CN
28788,sctp,1ZG
8311,sctp,GLD
51321,sctp,69B
16510,sctp,N16
12416,sctp,ONG
61569,sctp,2LF
39046,sctp,I4A
6278,sctp,5AQ
47239,sctp,2ZD
22664,sctp,YSS
45204,sctp,9NW
20630,sctp,EVW
10392,sctp,MKO
34973,sctp,D60
55456,sctp,3Y9
59561,sctp,RAV
8365,sctp,6I6
26801,sctp,1ZC
59577,sctp,KKD
24762,sctp,ZKZ
45244,sctp,WRK
4292,sctp,EU1
47302,sctp,RQJ
4296,sctp,OMM
32973,sctp,R0B
61648,sctp,D9R
14544,sctp,H9S
4309,sctp,FKM
35060,sctp,K0Q
63733,sctp,8WX
51453,sctp,SEE
26880,sctp,0BS
47362,sctp,14X
10503,sctp,0SU
6409,sctp,DBJ
35086,sctp,OQD
55567,sctp,E22
16656,sctp,HK3
12562,sctp,EHK
16659,sctp,XZA
18728,sctp,4O2
31018,sctp,NV1
28979,sctp,2DR
53559,sctp,D5Z
45369,sctp,PLS
316,sctp,ALG
43325,sctp,A2A
18750,sctp,E8A
10557,sctp,4ID
4417,sctp,8JE
8517,sctp,4G8
59718,sctp,8OA
41288,sctp,0VW
336,sctp,FMD
39255,sctp,DXC
61785,sctp,SXQ
43355,sctp,6NI
53595,sctp,FS7
55648,sctp,HVU
12641,sctp,AAT
14693,sctp,NLP
22889,sctp,XGX
57710,sctp,YEU
35184,sctp,G4H
20852,sctp,TF6
2425,sctp,A06
35195,sctp,TBI
61837,sctp,PGL
2450,sctp,7R4
12691,sctp,753
27026,sctp,HA3
35226,sctp,2ZN
37277,sctp,R71
57764,sctp,R5R
37285,sctp,XFQ
6565,sctp,QNL
16816,sctp,5MM
53682,sctp,GK8
59828,sctp,J0A
57789,sctp,HJD
53702,sctp,NF8
47570,sctp,CG4
6612,sctp,26L
45532,sctp,Y7X
477,sctp,GRH
33251,sctp,BRS
53731,sctp,3HD
49641,sctp,CGS
37354,sctp,QAN
37355,sctp,VMJ
53748,sctp,XRT
41465,sctp,PKL
29177,sctp,YPS
61947,sctp,K5B
63996,sctp,5QT
23054,sctp,7FW
2579,sctp,XLU
10784,sctp,H04
4663,sctp,SEQ
12860,sctp,S4X
51776,sctp,KA2
31296,sctp,ECX
19012,sctp,U83
39515,sctp,X30
33379,sctp,QAC
21093,sctp,Y6G
8805,sctp,BL3
618,sctp,2BG
25199,sctp,HAB
10867,sctp,LCD
33395,sctp,RR5
45688,sctp,GAS
12927,sctp,8I1
57983,sctp,ZZC
21122,sctp,CCX
646,sctp,U37
12936,sctp,801
6796,sctp,HUJ
8845,sctp,C6H
43661,sctp,4TA
43673,sctp,J52
6815,sctp,TNQ
27295,sctp,4MT
33445,sctp,V4L
21166,sctp,3VQ
27311,sctp,LS5
17106,sctp,USM
